Vendor,,Offer #,Market,,Event Name,,,Event Date,AdPlan #,Ad Plan Name,,Marketer ,Rate,,,Tracking
,,335192,San Francisco,,Lana Del Rey,,,5/20/2015,87443,Lana Del Rey 05.20.15 SHO,,JSheehan,$0.00 ,,,http://www.livenation.com/events/417847-may-20-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SEM_NAT_Google_SanFrancisco_ShorelineAmphitheatre_LanaDelRey_NONE_Standard_C_60632_20150504_20150504
,,335192,San Francisco,,Lana Del Rey,,,5/20/2015,87443,Lana Del Rey 05.20.15 SHO,,JSheehan,$886.50 ,,,http://www.livenation.com/artists/45790/lana-del-rey?c=LN_NAC_SEM_NAT_Google_NAT_NAT_NAT_NONE_Standard_O_1650_19000101_99991231
,,333746,"Portland, OR",,Lana Del Rey,,,5/22/2015,86215,Lana Del Rey - Sleep Country Amphitheater (Ridgefield),,BGentry,$0.00 ,,,http://www.livenation.com/events/417843-may-22-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SEM_NAT_Google_PortlandOR_AmphitheaterNorthwest_LanaDelRey_NONE_Standard_C_60640_99991231_99991231
,,333746,"Portland, OR",,Lana Del Rey,,,5/22/2015,86215,Lana Del Rey - Sleep Country Amphitheater (Ridgefield),,BGentry,$706.50 ,,,http://www.livenation.com/artists/45790/lana-del-rey?c=LN_NAC_SEM_NAT_Google_NAT_NAT_NAT_NONE_Standard_O_1650_19000101_99991231
,,334637,Indianapolis,,Lana Del Rey,,,5/28/2015,86431,Lana Del Rey - Klipsch Music Center  (Noblesville),,KJohnston,$0.00 ,,,http://www.livenation.com/events/417836-may-28-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SEM_NAT_Google_Indianapolis_KlipschMusicCenter_LanaDelRey_NONE_Standard_C_60648_20150401_20150401
,,334637,Indianapolis,,Lana Del Rey,,,5/28/2015,86431,Lana Del Rey - Klipsch Music Center  (Noblesville),,KJohnston,$886.50 ,,,http://www.livenation.com/artists/45790/lana-del-rey?c=LN_NAC_SEM_NAT_Google_NAT_NAT_NAT_NONE_Standard_O_1650_19000101_99991231
,,335261,Chicago,,Lana Del Rey,,,5/30/2015,87600,Lana Del Rey - First Midwest Bank Amphitheatre (Tinley Park),,LSchoenholtz,$0.00 ,,,http://www.livenation.com/events/417835-may-30-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SEM_NAT_Google_Chicago_FirstMidwestBankAmphitheatre_LanaDelRey_NONE_Standard_C_60656_20150323_20150323
,,335261,Chicago,,Lana Del Rey,,,5/30/2015,87600,Lana Del Rey - First Midwest Bank Amphitheatre (Tinley Park),,LSchoenholtz,$886.50 ,,,http://www.livenation.com/artists/45790/lana-del-rey?c=LN_NAC_SEM_NAT_Google_NAT_NAT_NAT_NONE_Standard_O_1650_19000101_99991231
,,334620,Detroit,,Lana Del Rey,,,5/31/2015,86427,Lana Del Rey - DTE Energy Music Theatre (Clarkston),,DClark,$0.00 ,,,http://www.livenation.com/events/417862-may-31-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SEM_NAT_Google_Detroit_DTEEnergyMusicTheatre_LanaDelRey_NONE_Standard_C_60664_99991231_99991231
,,334620,Detroit,,Lana Del Rey,,,5/31/2015,86427,Lana Del Rey - DTE Energy Music Theatre (Clarkston),,DClark,$886.50 ,,,http://www.livenation.com/artists/45790/lana-del-rey?c=LN_NAC_SEM_NAT_Google_NAT_NAT_NAT_NONE_Standard_O_1650_19000101_99991231
,,333263,Toronto,,Lana Del Rey,,,6/3/2015,86002,Lana Del Rey - Molson Canadian Amphitheatre (Toronto),,BKehoe,$0.00 ,,,http://www.livenation.com/events/417844-jun-3-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SEM_NAT_Google_Toronto_MolsonCanadianAmphitheatre_LanaDelRey_NONE_Standard_C_60672_20141207_20141207
,,333263,Toronto,,Lana Del Rey,,,6/3/2015,86002,Lana Del Rey - Molson Canadian Amphitheatre (Toronto),,BKehoe,"$1,426.50 ",,,http://www.livenation.com/artists/45790/lana-del-rey?c=LN_NAC_SEM_NAT_Google_NAT_NAT_NAT_NONE_Standard_O_1650_19000101_99991231
,,335193,Montreal,,Lana Del Rey,,,6/4/2015,87364,Lana Del Rey - Bell Centre (Montreal),,DefaultMarketer,$0.00 ,,,http://www.livenation.com/events/419102-jun-4-2015-lana-del-rey?c=LN_NAC_SEM_NAT_Google_Montreal_BellCentre_LanaDelRey_NONE_Standard_C_60680_99991231_99991231
,,335193,Montreal,,Lana Del Rey,,,6/4/2015,87364,Lana Del Rey - Bell Centre (Montreal),,DefaultMarketer,$566.50 ,,,http://www.livenation.com/artists/45790/lana-del-rey?c=LN_NAC_SEM_NAT_Google_NAT_NAT_NAT_NONE_Standard_O_1650_19000101_99991231
,,337233,Philadelphia ,,Lana Del Rey,,,6/6/2015,87368,Lana Del Rey - Borgata Resort Spa & Casino (Atlantic City),,DefaultMarketer,$0.00 ,,,
,,337233,Philadelphia ,,Lana Del Rey,,,6/6/2015,87368,Lana Del Rey - Borgata Resort Spa & Casino (Atlantic City),,DefaultMarketer,$0.00 ,,,http://www.livenation.com/artists/45790/lana-del-rey?c=LN_NAC_SEM_NAT_Google_NAT_NAT_NAT_NONE_Standard_O_1650_19000101_99991231
,,332373,Boston,,Lana Del Rey,,,6/9/2015,,,,,$0.00 ,,,http://www.livenation.com/artists/45790/lana-del-rey?c=LN_NAC_SEM_NAT_Google_NAT_NAT_NAT_NONE_Standard_O_1650_19000101_99991231
,,332373,Boston,,Lana Del Rey,,,6/9/2015,,,,,$0.00 ,,,http://www.livenation.com/events/452036-jun-9-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SEM_NAT_Google_Boston_XfinityCenter_LanaDelRey_NONE_Standard_C_60696_99991231_99991231
,,334047,"Washington, DC",,Lana Del Rey,,,6/11/2015,86206,Lana Del Rey - Jiffy Lube Live (Bristow),,jxenakis,$0.00 ,,,http://www.livenation.com/events/417845-jun-11-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SEM_NAT_Google_WashingtonDC_JiffyLubeLive_LanaDelRey_NONE_Standard_C_60704_20150511_20150511
,,334047,"Washington, DC",,Lana Del Rey,,,6/11/2015,86206,Lana Del Rey - Jiffy Lube Live (Bristow),,jxenakis,"$1,606.50 ",,,http://www.livenation.com/artists/45790/lana-del-rey?c=LN_NAC_SEM_NAT_Google_NAT_NAT_NAT_NONE_Standard_O_1650_19000101_99991231
,,334559,Charlotte,,Lana Del Rey,,,6/13/2015,86400,Lana Del Rey - PNC Music Pavilion  (Charlotte),,DefaultMarketer,$0.00 ,,,http://www.livenation.com/events/417841-jun-13-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SEM_NAT_Google_Charlotte_PNCMusicPavilion_LanaDelRey_NONE_Standard_C_60712_99991231_99991231
,,334559,Charlotte,,Lana Del Rey,,,6/13/2015,86400,Lana Del Rey - PNC Music Pavilion  (Charlotte),,DefaultMarketer,$886.50 ,,,http://www.livenation.com/artists/45790/lana-del-rey?c=LN_NAC_SEM_NAT_Google_NAT_NAT_NAT_NONE_Standard_O_1650_19000101_99991231
,,334622,Atlanta,,Lana Del Rey,,,6/14/2015,86424,Lana Del Rey - Aarons Amphitheatre at Lakewood (Atlanta),,DefaultMarketer,$0.00 ,,,http://www.livenation.com/events/417842-jun-14-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SEM_NAT_Google_Atlanta_AaronsAmphitheatreatLakewood_LanaDelRey_NONE_Standard_C_60720_99991231_99991231
,,334622,Atlanta,,Lana Del Rey,,,6/14/2015,86424,Lana Del Rey - Aarons Amphitheatre at Lakewood (Atlanta),,DefaultMarketer,"$1,066.50 ",,,http://www.livenation.com/artists/45790/lana-del-rey?c=LN_NAC_SEM_NAT_Google_NAT_NAT_NAT_NONE_Standard_O_1650_19000101_99991231
,,334048,West Palm Beach,,Lana Del Rey,,,6/16/2015,86209,Lana Del Rey - Cruzan Amphitheatre (West Palm Beach),,ERieke,$0.00 ,,,http://www.livenation.com/events/417839-jun-16-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SEM_NAT_Google_WestPalmBeach_CoralSkyAmphitheatre_LanaDelRey_NONE_Standard_C_60728_99991231_99991231
,,334048,West Palm Beach,,Lana Del Rey,,,6/16/2015,86209,Lana Del Rey - Cruzan Amphitheatre (West Palm Beach),,ERieke,$886.50 ,,,http://www.livenation.com/artists/45790/lana-del-rey?c=LN_NAC_SEM_NAT_Google_NAT_NAT_NAT_NONE_Standard_O_1650_19000101_99991231
Pandora,,333903,Houston,,Lana Del Rey,,,5/7/2015,86208,Lana Del Rey - Cynthia Woods Mitchell Pavilion presented by Huntsman (Houston),,BBirr,$0.00 ,,,http://www.livenation.com/events/417852-may-7-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_Houston_CynthiaWoodsMitchellPavilionpresentedbyHuntsman_LanaDelRey_SAB_Standard_C_60589_20150401_20150401
,,334553,Dallas- Fort Worth,,Lana Del Rey,,,5/9/2015,86395,Lana Del Rey - Gexa Energy Pavilion (Dallas),,EKopp ,$0.00 ,,,http://www.livenation.com/events/417838-may-9-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_DallasFortWorth_GexaEnergyPavilion_LanaDelRey_SAB_Standard_C_60597_20150406_20150406
,,334565,Denver,,Lana Del Rey,,,5/12/2015,86405,Lana Del Rey - Red Rocks Amphitheatre (Denver),,SBurris,$0.00 ,,,http://www.livenation.com/events/417848-may-12-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_Denver_RedRocksAmphitheatre_LanaDelRey_SAB_Standard_C_60605_20150505_20150505
,,334568,Phoenix,,Lana Del Rey,,,5/14/2015,86407,Lana Del Rey - Ak-Chin Pavilion (Phoenix),,dengel,$0.00 ,,,http://www.livenation.com/events/417861-may-14-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_Phoenix_AkChinPavilion_LanaDelRey_SAB_Standard_C_60613_20150401_20150401
,,329713,San Diego,,Lana Del Rey,,,5/16/2015,86391,Lana Del Rey - Sleep Train Amphitheatre (Chula Vista),,AMcguire,$0.00 ,,,http://www.livenation.com/events/417837-may-16-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_SanDiego_SleepTrainAmphitheatre_LanaDelRey_SAB_Standard_C_60621_20150501_20150501
,,334674,Los Angeles - Orange County,,Lana Del Rey,,,5/18/2015,86442,Lana Del Rey - Hollywood Bowl – LNHS (Los Angeles),,KFinkenberg,$0.00 ,,,http://www.livenation.com/events/417905-may-18-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_LosAngelesOrangeCounty_HollywoodBowlLNHS_LanaDelRey_SAB_Standard_C_60629_20150501_20150501
,,335192,San Francisco,,Lana Del Rey,,,5/20/2015,87443,Lana Del Rey 05.20.15 SHO,,JSheehan,$0.00 ,,,http://www.livenation.com/events/417847-may-20-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_SanFrancisco_ShorelineAmphitheatre_LanaDelRey_SAB_Standard_C_60637_20150504_20150504
,,333746,"Portland, OR",,Lana Del Rey,,,5/22/2015,86215,Lana Del Rey - Sleep Country Amphitheater (Ridgefield),,BGentry,$0.00 ,,,http://www.livenation.com/events/417843-may-22-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_PortlandOR_AmphitheaterNorthwest_LanaDelRey_SAB_Standard_C_60645_99991231_99991231
,,334637,Indianapolis,,Lana Del Rey,,,5/28/2015,86431,Lana Del Rey - Klipsch Music Center  (Noblesville),,KJohnston,$0.00 ,,,http://www.livenation.com/events/417836-may-28-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_Indianapolis_KlipschMusicCenter_LanaDelRey_SAB_Standard_C_60653_20150401_20150401
,,335261,Chicago,,Lana Del Rey,,,5/30/2015,87600,Lana Del Rey - First Midwest Bank Amphitheatre (Tinley Park),,LSchoenholtz,$0.00 ,,,http://www.livenation.com/events/417835-may-30-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_Chicago_FirstMidwestBankAmphitheatre_LanaDelRey_SAB_Standard_C_60661_20150323_20150323
,,334620,Detroit,,Lana Del Rey,,,5/31/2015,86427,Lana Del Rey - DTE Energy Music Theatre (Clarkston),,DClark,$0.00 ,,,http://www.livenation.com/events/417862-may-31-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_Detroit_DTEEnergyMusicTheatre_LanaDelRey_SAB_Standard_C_60669_99991231_99991231
,,333263,Toronto,,Lana Del Rey,,,6/3/2015,86002,Lana Del Rey - Molson Canadian Amphitheatre (Toronto),,BKehoe,$0.00 ,,,http://www.livenation.com/events/417844-jun-3-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_Toronto_MolsonCanadianAmphitheatre_LanaDelRey_SAB_Standard_C_60677_20141207_20141207
,,335193,Montreal,,Lana Del Rey,,,6/4/2015,87364,Lana Del Rey - Bell Centre (Montreal),,DefaultMarketer,$0.00 ,,,http://www.livenation.com/events/419102-jun-4-2015-lana-del-rey?c=LN_NAC_Streaming_NAT_Pandora_Montreal_BellCentre_LanaDelRey_SAB_Standard_C_60685_99991231_99991231
,,337233,Philadelphia ,,Lana Del Rey,,,6/6/2015,87368,Lana Del Rey - Borgata Resort Spa & Casino (Atlantic City),,DefaultMarketer,$0.00 ,,,
,,332373,Boston,,Lana Del Rey,,,6/9/2015,,,,,$0.00 ,,,http://www.livenation.com/events/452036-jun-9-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_Boston_XfinityCenter_LanaDelRey_SAB_Standard_C_60701_99991231_99991231
,,334047,"Washington, DC",,Lana Del Rey,,,6/11/2015,86206,Lana Del Rey - Jiffy Lube Live (Bristow),,jxenakis,$0.00 ,,,http://www.livenation.com/events/417845-jun-11-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_WashingtonDC_JiffyLubeLive_LanaDelRey_SAB_Standard_C_60709_20150511_20150511
,,334559,Charlotte,,Lana Del Rey,,,6/13/2015,86400,Lana Del Rey - PNC Music Pavilion  (Charlotte),,DefaultMarketer,$0.00 ,,,http://www.livenation.com/events/417841-jun-13-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_Charlotte_PNCMusicPavilion_LanaDelRey_SAB_Standard_C_60717_99991231_99991231
,,334622,Atlanta,,Lana Del Rey,,,6/14/2015,86424,Lana Del Rey - Aarons Amphitheatre at Lakewood (Atlanta),,DefaultMarketer,$0.00 ,,,http://www.livenation.com/events/417842-jun-14-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_Atlanta_AaronsAmphitheatreatLakewood_LanaDelRey_SAB_Standard_C_60725_99991231_99991231
,,334048,West Palm Beach,,Lana Del Rey,,,6/16/2015,86209,Lana Del Rey - Cruzan Amphitheatre (West Palm Beach),,ERieke,$0.00 ,,,http://www.livenation.com/events/417839-jun-16-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_Streaming_NAT_Pandora_WestPalmBeach_CoralSkyAmphitheatre_LanaDelRey_SAB_Standard_C_60733_99991231_99991231
Tubemogul,,333903,Houston,,Lana Del Rey,,,5/7/2015,86208,Lana Del Rey - Cynthia Woods Mitchell Pavilion presented by Huntsman (Houston),,BBirr,$0.00 ,,,http://www.livenation.com/events/417852-may-7-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_Houston_CynthiaWoodsMitchellPavilionpresentedbyHuntsman_LanaDelRey_VP_Video_C_60590_20150401_20150401
,,334553,Dallas- Fort Worth,,Lana Del Rey,,,5/9/2015,86395,Lana Del Rey - Gexa Energy Pavilion (Dallas),,EKopp ,$0.00 ,,,http://www.livenation.com/events/417838-may-9-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_DallasFortWorth_GexaEnergyPavilion_LanaDelRey_VP_Video_C_60598_20150406_20150406
,,334565,Denver,,Lana Del Rey,,,5/12/2015,86405,Lana Del Rey - Red Rocks Amphitheatre (Denver),,SBurris,$0.00 ,,,http://www.livenation.com/events/417848-may-12-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_Denver_RedRocksAmphitheatre_LanaDelRey_VP_Video_C_60606_20150505_20150505
,,334568,Phoenix,,Lana Del Rey,,,5/14/2015,86407,Lana Del Rey - Ak-Chin Pavilion (Phoenix),,dengel,$0.00 ,,,http://www.livenation.com/events/417861-may-14-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_Phoenix_AkChinPavilion_LanaDelRey_VP_Video_C_60614_20150401_20150401
,,329713,San Diego,,Lana Del Rey,,,5/16/2015,86391,Lana Del Rey - Sleep Train Amphitheatre (Chula Vista),,AMcguire,$0.00 ,,,http://www.livenation.com/events/417837-may-16-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_SanDiego_SleepTrainAmphitheatre_LanaDelRey_VP_Video_C_60622_20150501_20150501
,,334674,Los Angeles - Orange County,,Lana Del Rey,,,5/18/2015,86442,Lana Del Rey - Hollywood Bowl – LNHS (Los Angeles),,KFinkenberg,$0.00 ,,,http://www.livenation.com/events/417905-may-18-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_LosAngelesOrangeCounty_HollywoodBowlLNHS_LanaDelRey_VP_Video_C_60630_20150501_20150501
,,335192,San Francisco,,Lana Del Rey,,,5/20/2015,87443,Lana Del Rey 05.20.15 SHO,,JSheehan,$0.00 ,,,http://www.livenation.com/events/417847-may-20-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_SanFrancisco_ShorelineAmphitheatre_LanaDelRey_VP_Video_C_60638_20150504_20150504
,,333746,"Portland, OR",,Lana Del Rey,,,5/22/2015,86215,Lana Del Rey - Sleep Country Amphitheater (Ridgefield),,BGentry,$0.00 ,,,http://www.livenation.com/events/417843-may-22-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_PortlandOR_AmphitheaterNorthwest_LanaDelRey_VP_Video_C_60646_99991231_99991231
,,334637,Indianapolis,,Lana Del Rey,,,5/28/2015,86431,Lana Del Rey - Klipsch Music Center  (Noblesville),,KJohnston,$0.00 ,,,http://www.livenation.com/events/417836-may-28-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_Indianapolis_KlipschMusicCenter_LanaDelRey_VP_Video_C_60654_20150401_20150401
,,335261,Chicago,,Lana Del Rey,,,5/30/2015,87600,Lana Del Rey - First Midwest Bank Amphitheatre (Tinley Park),,LSchoenholtz,$0.00 ,,,http://www.livenation.com/events/417835-may-30-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_Chicago_FirstMidwestBankAmphitheatre_LanaDelRey_VP_Video_C_60662_20150323_20150323
,,334620,Detroit,,Lana Del Rey,,,5/31/2015,86427,Lana Del Rey - DTE Energy Music Theatre (Clarkston),,DClark,$0.00 ,,,http://www.livenation.com/events/417862-may-31-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_Detroit_DTEEnergyMusicTheatre_LanaDelRey_VP_Video_C_60670_99991231_99991231
,,333263,Toronto,,Lana Del Rey,,,6/3/2015,86002,Lana Del Rey - Molson Canadian Amphitheatre (Toronto),,BKehoe,$0.00 ,,,http://www.livenation.com/events/417844-jun-3-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_Toronto_MolsonCanadianAmphitheatre_LanaDelRey_VP_Video_C_60678_20141207_20141207
,,335193,Montreal,,Lana Del Rey,,,6/4/2015,87364,Lana Del Rey - Bell Centre (Montreal),,DefaultMarketer,$0.00 ,,,http://www.livenation.com/events/419102-jun-4-2015-lana-del-rey?c=LN_NAC_VID_NAT_Tubemogul_Montreal_BellCentre_LanaDelRey_VP_Video_C_60686_99991231_99991231
,,337233,Philadelphia ,,Lana Del Rey,,,6/6/2015,87368,Lana Del Rey - Borgata Resort Spa & Casino (Atlantic City),,DefaultMarketer,$0.00 ,,,
,,332373,Boston,,Lana Del Rey,,,6/9/2015,,,,,$0.00 ,,,http://www.livenation.com/events/452036-jun-9-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_Boston_XfinityCenter_LanaDelRey_VP_Video_C_60702_99991231_99991231
,,334047,"Washington, DC",,Lana Del Rey,,,6/11/2015,86206,Lana Del Rey - Jiffy Lube Live (Bristow),,jxenakis,$0.00 ,,,http://www.livenation.com/events/417845-jun-11-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_WashingtonDC_JiffyLubeLive_LanaDelRey_VP_Video_C_60710_20150511_20150511
,,334559,Charlotte,,Lana Del Rey,,,6/13/2015,86400,Lana Del Rey - PNC Music Pavilion  (Charlotte),,DefaultMarketer,$0.00 ,,,http://www.livenation.com/events/417841-jun-13-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_Charlotte_PNCMusicPavilion_LanaDelRey_VP_Video_C_60718_99991231_99991231
,,334622,Atlanta,,Lana Del Rey,,,6/14/2015,86424,Lana Del Rey - Aarons Amphitheatre at Lakewood (Atlanta),,DefaultMarketer,$0.00 ,,,http://www.livenation.com/events/417842-jun-14-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_Atlanta_AaronsAmphitheatreatLakewood_LanaDelRey_VP_Video_C_60726_99991231_99991231
,,334048,West Palm Beach,,Lana Del Rey,,,6/16/2015,86209,Lana Del Rey - Cruzan Amphitheatre (West Palm Beach),,ERieke,$0.00 ,,,http://www.livenation.com/events/417839-jun-16-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_VID_NAT_Tubemogul_WestPalmBeach_CoralSkyAmphitheatre_LanaDelRey_VP_Video_C_60734_99991231_99991231
Twitter,,333903,Houston,,Lana Del Rey,,,5/7/2015,86208,Lana Del Rey - Cynthia Woods Mitchell Pavilion presented by Huntsman (Houston),,BBirr,$0.00 ,,,http://www.livenation.com/events/417852-may-7-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Houston_CynthiaWoodsMitchellPavilionpresentedbyHuntsman_LanaDelRey_PL_Standard_C_60586_20150401_20150401
,,333903,Houston,,Lana Del Rey,,,5/7/2015,86208,Lana Del Rey - Cynthia Woods Mitchell Pavilion presented by Huntsman (Houston),,BBirr,$197.00 ,,,http://www.livenation.com/events/417852-may-7-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Houston_CynthiaWoodsMitchellPavilionpresentedbyHuntsman_LanaDelRey_PAP_Standard_O_42391_20141126_20141126
,,334553,Dallas- Fort Worth,,Lana Del Rey,,,5/9/2015,86395,Lana Del Rey - Gexa Energy Pavilion (Dallas),,EKopp ,$0.00 ,,,http://www.livenation.com/events/417838-may-9-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_DallasFortWorth_GexaEnergyPavilion_LanaDelRey_PL_Standard_C_60594_20150406_20150406
,,334553,Dallas- Fort Worth,,Lana Del Rey,,,5/9/2015,86395,Lana Del Rey - Gexa Energy Pavilion (Dallas),,EKopp ,$197.00 ,,,http://www.livenation.com/events/417838-may-9-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_DallasFortWorth_GexaEnergyPavilion_LanaDelRey_PAP_Standard_O_42394_20141201_20141201
,,334565,Denver,,Lana Del Rey,,,5/12/2015,86405,Lana Del Rey - Red Rocks Amphitheatre (Denver),,SBurris,$0.00 ,,,http://www.livenation.com/events/417848-may-12-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Denver_RedRocksAmphitheatre_LanaDelRey_PL_Standard_C_60602_20150505_20150505
,,334565,Denver,,Lana Del Rey,,,5/12/2015,86405,Lana Del Rey - Red Rocks Amphitheatre (Denver),,SBurris,$157.00 ,,,http://www.livenation.com/events/417848-may-12-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Denver_RedRocksAmphitheatre_LanaDelRey_PAP_Standard_O_42397_20141126_20141126
,,334568,Phoenix,,Lana Del Rey,,,5/14/2015,86407,Lana Del Rey - Ak-Chin Pavilion (Phoenix),,dengel,$0.00 ,,,http://www.livenation.com/events/417861-may-14-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Phoenix_AkChinPavilion_LanaDelRey_PL_Standard_C_60610_20150401_20150401
,,334568,Phoenix,,Lana Del Rey,,,5/14/2015,86407,Lana Del Rey - Ak-Chin Pavilion (Phoenix),,dengel,$237.00 ,,,http://www.livenation.com/events/417861-may-14-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Phoenix_AkChinPavilion_LanaDelRey_PAP_Standard_O_42400_20141126_20141126
,,329713,San Diego,,Lana Del Rey,,,5/16/2015,86391,Lana Del Rey - Sleep Train Amphitheatre (Chula Vista),,AMcguire,$0.00 ,,,http://www.livenation.com/events/417837-may-16-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_SanDiego_SleepTrainAmphitheatre_LanaDelRey_PL_Standard_C_60618_20150501_20150501
,,329713,San Diego,,Lana Del Rey,,,5/16/2015,86391,Lana Del Rey - Sleep Train Amphitheatre (Chula Vista),,AMcguire,$277.00 ,,,http://www.livenation.com/events/417837-may-16-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_SanDiego_SleepTrainAmphitheatre_LanaDelRey_PAP_Standard_O_42403_20141126_20141126
,,334674,Los Angeles - Orange County,,Lana Del Rey,,,5/18/2015,86442,Lana Del Rey - Hollywood Bowl – LNHS (Los Angeles),,KFinkenberg,$0.00 ,,,http://www.livenation.com/events/417905-may-18-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_LosAngelesOrangeCounty_HollywoodBowlLNHS_LanaDelRey_PL_Standard_C_60626_20150501_20150501
,,334674,Los Angeles - Orange County,,Lana Del Rey,,,5/18/2015,86442,Lana Del Rey - Hollywood Bowl – LNHS (Los Angeles),,KFinkenberg,$197.00 ,,,http://www.livenation.com/events/417905-may-18-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_LosAngelesOrangeCounty_HollywoodBowlLNHS_LanaDelRey_PAP_Standard_O_42406_20141126_20141126
,,335192,San Francisco,,Lana Del Rey,,,5/20/2015,87443,Lana Del Rey 05.20.15 SHO,,JSheehan,$0.00 ,,,http://www.livenation.com/events/417847-may-20-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_SanFrancisco_ShorelineAmphitheatre_LanaDelRey_PL_Standard_C_60634_20150504_20150504
,,335192,San Francisco,,Lana Del Rey,,,5/20/2015,87443,Lana Del Rey 05.20.15 SHO,,JSheehan,$197.00 ,,,http://www.livenation.com/events/417847-may-20-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_SanFrancisco_ShorelineAmphitheatre_LanaDelRey_PAP_Standard_O_42409_20141201_20141201
